Id,Stopname,Polsub,Xcoord,Ycoord,Turnout,Shelter,Bench,PWD
6442,Buffalo @ Sauer (N),Las Vegas,-115.260341,36.214981,,0,0,0
6444,Durango @ Majestic Valley (N),Las Vegas,-115.278738,36.222753,,1,1,0
6445,Buffalo @ Trinity Peak (S),Las Vegas,-115.2608,36.206275,,0,0,0
6446,Buffalo @ Regatta (S),Las Vegas,-115.260817,36.203029,,1,1,1
6447,Buffalo @ Lake Mead (S),Las Vegas,-115.260692,36.200328,,0,0,0
6448,Buffalo @ Lake Mead (S),Las Vegas,-115.260497,36.195493,,0,2,0
6449,Buffalo @ Sea Spray (S),Las Vegas,-115.260359,36.191776,,0,0,0
6450,Durango @ Grandbank (S),Las Vegas,-115.278464,36.162479,,0,0,0
6451,Fort Apache @ Desert Inn (S),Clark County,-115.297195,36.129445,,0,0,0
6452,Fort Apache @ Spring Mountain (S),Clark County,-115.297225,36.125534,Turn Lane,0,0,0
6453,Fort Apache @ Twain (S),Clark County,-115.297179,36.12168,,0,0,0
6454,Fort Apache @ Viking (S),Clark County,-115.297171,36.118298,,0,0,0
6455,Fort Apache @ Tompkins (S),Clark County,-115.297385,36.103394,,0,0,0
6456,Fort Apache @ Tropicana (S),Clark County,-115.297466,36.099241,,1,1,1
6457,Fort Apache @ Reno (S),Clark County,-115.297532,36.095582,Turn Lane,0,0,0
6458,Fort Apache @ Hacienda (S),Clark County,-115.297581,36.091734,One Bus,0,0,0
6459,Fort Apache @ Diablo (S),Clark County,-115.297588,36.08851,,0,0,0
6460,Fort Apache @ Russell (S),Clark County,-115.297696,36.084472,Turn Lane,0,0,0
6461,Fort Apache @ Oquendo (S),Clark County,-115.297718,36.081079,,0,0,0
6462,Fort Apache @ Patrick (S),Clark County,-115.297856,36.077055,Turn Lane,0,0,0
6463,Fort Apache @ Sunset (S),Clark County,-115.297912,36.071962,,0,0,1
6464,Fort Apache @ Maule (S),Clark County,-115.297794,36.062204,One Bus,0,0,0
6465,Fort Apache @ Arby (S),Clark County,-115.297653,36.058879,,0,0,0
6468,Warm Springs @ El Capitan (E),Clark County,-115.288429,36.055338,,0,0,0
6470,Warm Springs @ Liberty Bell (E),Clark County,-115.283312,36.055393,,0,0,0
6471,Warm Springs @ Durango (E),Clark County,-115.278415,36.055382,Turn Lane,1,1,1
6472,Warm Springs @ Cimarron (E),Clark County,-115.27172,36.055427,,0,1,1
6473,Warm Springs @ Buffalo (E),Clark County,-115.262131,36.055487,,1,1,1
6475,D @ Jefferson (S),Las Vegas,-115.147082,36.182499,Other - See Comments,1,1,1
6477,Fort Apache @ Mesa Vista (N),Clark County,-115.297259,36.090646,,0,0,0
6478,Green Valley @ Village Walk (S),Henderson,-115.084089,36.021584,,0,1,0
6479,Pavilion Center @ Summerlin Center (N),Clark County,-115.330979,36.153012,Two Bus,0,0,1
6480,Pavilion Center @ Summerlin Center (N),Clark County,-115.330929,36.153793,Two Bus,0,0,1
6481,Cheyenne @ Rampart (E),Las Vegas,-115.278229,36.218501,,1,1,0
6482,Silverado Ranch @ Placid (W),Clark County,-115.159489,36.013495,,0,0,0
6485,Sunset @ Mountain Vista (W),Henderson,-115.073463,36.071022,None,1,1,1
6486,Boulder @ Galleria (N),Henderson,-115.017478,36.071415,None,1,1,1
6487,Boulder @ Galleria (S),Henderson,-115.017162,36.0705,None,1,1,1
6488,Boulder @ Boulder Ranch (S),Clark County,-115.027483,36.079677,None,1,1,1
6489,Rancho @ Alexander (S),Las Vegas,-115.226891,36.233134,None,1,0,1
6490,Charleston @ Valley View (W),Las Vegas,-115.192104,36.15915,,1,1,0
6491,Nellis @ Boulder (N),Clark County,-115.064441,36.112051,,1,1,0
6492,Craig @ Berg (E),North Las Vegas,-115.111393,36.239925,,0,0,0
6493,Pecos @ Harris (N),Las Vegas,-115.098132,36.177593,,0,1,0
6494,Pecos @ Harris (S),Las Vegas,-115.098401,36.17686,,0,0,0
6496,Pecos @ Osage (S),Las Vegas,-115.098434,36.183488,None,0,0,1
6497,Lamb @ Monroe (N),Las Vegas,-115.079975,36.185073,None,2,0,1
6498,Lamb @ Monroe (S),Las Vegas,-115.080297,36.184371,,0,0,0
6499,Stewart @ Sir William (E),Clark County,-115.058022,36.166622,,0,0,0
6500,Tropicana @ San Anselmo (E),Clark County,-115.068285,36.100145,,0,0,0
6501,Rancho @ Sahara (N),Las Vegas,-115.173019,36.146461,One Bus,1,1,1
6502,Sunset @ Moser (W),Henderson,-115.002398,36.067573,,0,0,0
6503,Mabel @ Bergin (W),Clark County,-115.052767,36.163208,,0,0,0
6504,Cheyenne @ Soaring Gulls (E),Las Vegas,-115.273768,36.218406,None,1,0,1
6505,Cheyenne @ Soft Breezes (E),Las Vegas,-115.26458,36.218223,,0,0,0
6506,Sahara @ Blue Willow (W),Clark County,-115.320625,36.144526,None,0,0,1
6507,Sahara @ Town Center (W),Clark County,-115.328082,36.144567,Turn Lane,0,0,1
6508,Sahara @ Pavilion Center (E),Clark County,-115.331271,36.14427,None,0,0,1
6509,Sahara @ Town Center (E),Clark County,-115.325658,36.144258,None,0,0,1
6510,Sahara @ Blue Willow (E),Clark County,-115.31945,36.144284,None,0,0,1
6513,Pavilion Center @ Sahara (N),Clark County,-115.331538,36.145105,One Bus,0,0,1
6514,Pavilion Center @ Sage Park (N),Clark County,-115.330563,36.148744,One Bus,0,0,1
6515,Pavilion Center @ Sage Park (S),Clark County,-115.330956,36.147759,One Bus,0,0,1
6516,Sunset @ Ullom (W),Clark County,-115.205958,36.071897,,0,0,0
6517,Fort Apache @ Martin (S),Clark County,-115.297847,36.066266,,0,0,0
6518,Simmons @ Coran (S),North Las Vegas,-115.178924,36.195969,,0,0,0
6519,Simmons @ Holly (S),Las Vegas,-115.178942,36.192347,,0,0,0
6520,Decatur @ Tropical (N),North Las Vegas,-115.20662,36.269986,,0,0,0
6521,Main @ Ogden (S),Las Vegas,-115.146168,36.172161,,0,0,1
6522,Main @ Clark (N),Las Vegas,-115.149427,36.166818,,0,0,1
6523,Main @ Fremont (N),Las Vegas,-115.146044,36.171966,None,0,0,1
6524,Simmons @ Cheyenne (N),North Las Vegas,-115.179328,36.218052,One Bus,1,0,1
6525,Simmons @ Gowan (N),North Las Vegas,-115.179689,36.225188,One Bus,1,1,1
6526,Charleston @ May (E),Clark County,-115.098754,36.158692,Turn Lane,1,1,1
6527,Ogden @ Main (W),Las Vegas,-115.145238,36.172802,,0,1,1
6528,Ogden @ Main (E),Las Vegas,-115.145319,36.172641,,0,1,1
6529,Simmons @ Gilmore (S),North Las Vegas,-115.180099,36.227915,None,0,0,1
6530,Main @ Bridger (N),Las Vegas,-115.147574,36.16963,,0,0,1
6531,Las Vegas @ Las Vegas Sign (S),Clark County,-115.172977,36.081289,None,1,1,1
6532,Las Vegas @ Las Vegas Sign (N),Clark County,-115.172518,36.082053,One Bus,1,1,1
6533,Sahara @ South Bridge (E),Clark County,-115.161065,36.143587,Two Bus,2,2,1
6534,Durango @ Warm Springs (N),Clark County,-115.279012,36.056323,Turn Lane,1,1,1
6535,Durango @ Sunset (N),Clark County,-115.279268,36.071285,One Bus,0,0,1
6536,Durango @ Sunset (S),Clark County,-115.279579,36.069895,Turn Lane,1,1,1
6537,Durango @ Tropicana (S),Clark County,-115.27941,36.099574,,0,0,1
6538,Durango @ Sahara (N),Las Vegas,-115.278929,36.145159,None,0,0,1
6539,Durango @ Sahara (S),Las Vegas,-115.279116,36.143489,One Bus,1,1,1
6540,Durango @ Charleston (S),Las Vegas,-115.280356,36.158331,None,1,1,1
6541,Buffalo @ Cheyenne (N),Las Vegas,-115.26029,36.217417,Turn Lane,0,0,1
6542,Durango @ Cheyenne (N),Las Vegas,-115.27867,36.219599,None,0,0,1
6543,Sunset @ Decatur (E),Clark County,-115.207096,36.071612,None,0,0,1
6544,Fort Apache @ Sunset (S),Clark County,-115.29796,36.068936,One Bus,1,1,1
6545,Sunset @ Fort Apache (E),Clark County,-115.297081,36.07006,Turn Lane,1,1,1
6547,Vegas @ Durango (W),Las Vegas,-115.27914,36.188743,None,0,0,1
6548,Vegas @ Mize (E),Las Vegas,-115.277535,36.188572,None,0,0,1
6549,Alta @ Rampart (W),Las Vegas,-115.287146,36.1665,Turn Lane,0,0,1
6550,Rampart @ Alta (N),Las Vegas,-115.28822,36.16638,Turn Lane,0,0,1
6551,SMF @ Transit Mobility Center (E),Clark County,-115.210341,36.070344,None,1,1,1
6552,South Strip Transfer Terminal,Clark County,-115.16359,36.06825,,0,0,0
6553,Losee @ Lone Mountain (N),North Las Vegas,-115.116805,36.249912,None,0,0,1
6554,Losee @ Shadow Creek (N),North Las Vegas,-115.116888,36.258203,None,0,0,1
6555,Ann @ Kelfad (N),North Las Vegas,-115.113513,36.265613,,0,0,0
6556,Tropical @ Lakeland Village (E),North Las Vegas,-115.110174,36.268463,One Bus,0,0,1
6557,Tropical @ Pink Petticoat (E),North Las Vegas,-115.102959,36.268949,None,0,0,1
6558,Centennial @ Pecos (W),North Las Vegas,-115.099407,36.276685,Turn Lane,0,0,1
6559,Centennial @ Casamar (W),North Las Vegas,-115.112003,36.276526,Turn Lane,0,0,1
6560,Losee @ Tropical (S),North Las Vegas,-115.117212,36.268266,One Bus,0,0,1
6561,Losee @ Plumeria (S),North Las Vegas,-115.117053,36.249942,None,0,0,1
6562,Losee @ Lone Mountain (S),North Las Vegas,-115.117046,36.24659,None,0,0,1
6563,Vegas @ Cimarron (W),Las Vegas,-115.269679,36.188794,None,0,0,1
6564,Vegas @ Pueblo Vista (W),Las Vegas,-115.273235,36.188773,None,0,0,1
6565,Vegas @ Cielo Vista (W),Las Vegas,-115.284078,36.188714,None,0,0,1
6566,Vegas @ Asteroid (E),Las Vegas,-115.273038,36.188607,None,0,0,1
6567,Vegas @ Cimarron (E),Las Vegas,-115.268803,36.188627,None,0,0,1
6568,Washington @ Buffalo (E),Las Vegas,-115.263584,36.18126,None,0,0,1
6569,Cimarron @ Soaring Gulls (S),Las Vegas,-115.269604,36.224846,None,0,0,1
6570,Soaring Gulls @ Tuscany Village (S),Las Vegas,-115.272796,36.221371,None,0,0,1
6571,Sunset @ Las Vegas (W),Clark County,-115.173223,36.07121,None,0,0,1
6572,Sunset @ Polaris (W),Clark County,-115.185298,36.071463,None,0,0,1
6573,Sunset @ Valley View (W),Clark County,-115.190726,36.071886,None,0,0,1
6574,Sunset @ Hinson (W),Clark County,-115.194322,36.071883,Turn Lane,0,0,1
6575,Sunset @ Arville (W),Clark County,-115.199861,36.071879,None,0,0,1
6576,Jones @ Arby (S),Clark County,-115.224983,36.05943,None,1,1,1
6577,Warm Springs @ Jones (W),Clark County,-115.227432,36.056428,One Bus,1,1,1
6578,Warm Springs @ Torrey Pines (W),Clark County,-115.234936,36.056222,One Bus,1,1,1
6579,Warm Springs @ Redwood (W),Clark County,-115.238193,36.056079,None,0,0,1
6580,Badura @ Rainbow (W),Clark County,-115.244253,36.061405,None,1,0,1
6581,Badura @ Montessouri (W),Clark County,-115.247635,36.061357,None,0,0,1
6582,Tenaya @ Badura (S),Clark County,-115.252541,36.060944,None,0,0,1
6583,Durango @ Badura (N),Clark County,-115.279092,36.060782,Turn Lane,0,0,1
6584,Sunset @ Durango (W),Clark County,-115.279961,36.070522,None,0,0,1
6585,Sunset @ Riley (W),Clark County,-115.284828,36.070502,Turn Lane,1,1,1
6586,Sunset @ Medical Center (W),Clark County,-115.292619,36.07041,None,0,0,1
6587,Maule @ Fort Apache (W),Clark County,-115.298744,36.062957,,0,0,0
6588,Maule @ Pearland (W),Clark County,-115.302584,36.062904,,0,0,0
6589,Grand Canyon @ Ziegler (N),Clark County,-115.306816,36.067208,,0,0,0
6591,Sunset @ Grand Canyon (E),Clark County,-115.30644,36.069991,,0,0,0
6592,Sunset @ Fort Bend (E),Clark County,-115.302361,36.070039,,0,0,0
6593,Sunset @ Quarterhorse (E),Clark County,-115.292417,36.070127,None,0,0,1
6594,Sunset @ Riley (E),Clark County,-115.283471,36.070207,Two Bus,1,1,1
6595,Tenaya @ Warm Springs (N),Clark County,-115.251883,36.056451,Turn Lane,1,1,1
6596,Tenaya @ Badura (N),Clark County,-115.252168,36.060778,None,0,0,1
6597,Badura @ Montessouri (E),Clark County,-115.243408,36.061239,None,0,0,1
6598,Sunset @ Cameron (E),Clark County,-115.204267,36.07162,None,0,0,1
6599,Sunset @ Arville (E),Clark County,-115.198803,36.071621,Other - See Comments,0,0,1
6600,Sunset @ Hinson (E),Clark County,-115.19423,36.071625,Other - See Comments,0,0,1
6601,Sunset @ Valley View (E),Clark County,-115.1891,36.071519,One Bus,0,0,1
6602,Sunset @ Polaris (E),Clark County,-115.185886,36.071258,None,0,0,1
6603,Sunset @ Windy (E),Clark County,-115.176062,36.070827,One Bus,0,0,1
6604,Dean Martin @ Warm Springs (S),Clark County,-115.183677,36.056369,None,0,0,1
6605,Dean Martin @ El Dorado (S),Clark County,-115.18369,36.053152,None,0,0,1
6606,Dean Martin @ Moberly (S),Clark County,-115.183699,36.047721,None,0,0,1
6607,Dean Martin @ Moberly (N),Clark County,-115.183482,36.047256,None,0,0,1
6608,Washington @ Cimarron (E),Las Vegas,-115.268326,36.181183,One Bus,0,0,1
6609,Durango @ Soneto (S),Las Vegas,-115.280095,36.155352,None,0,0,1
6610,Durango @ Oakey (S),Las Vegas,-115.279709,36.150937,None,0,0,1
6611,Durango @ O'Bannon (S),Las Vegas,-115.279412,36.147544,None,0,0,1
6612,Durango @ Reno (S),Clark County,-115.279386,36.095951,None,1,1,1
6613,Durango @ Hacienda (S),Clark County,-115.279395,36.093207,None,0,0,1
6614,Durango @ Spanish Ridge (S),Clark County,-115.279383,36.087713,None,0,0,1
6615,Durango @ Russell (S),Clark County,-115.279437,36.084468,One Bus,0,0,1
6616,Durango @ Patrick (S),Clark County,-115.279526,36.077336,None,1,1,1
6617,Durango @ Post (S),Clark County,-115.279589,36.073472,One Bus,1,1,1
6618,Durango @ Maule (S),Clark County,-115.279406,36.060274,None,0,0,1
6619,Durango @ Patrick (N),Clark County,-115.279149,36.07917,None,0,0,1
6620,Durango @ Oquendo (N),Clark County,-115.279159,36.081194,None,0,0,1
6621,Durango @ Russell (N),Clark County,-115.279059,36.085883,One Bus,0,1,1
6622,Durango @ Spanish Ridge (N),Clark County,-115.279105,36.089656,None,0,0,1
6623,Durango @ Hacienda (N),Clark County,-115.279105,36.093039,None,0,0,1
6624,Durango @ Reno (N),Clark County,-115.279115,36.096859,None,0,0,1
6626,Durango @ Desert Inn (N),Clark County,-115.278824,36.134378,None,0,0,1
6627,Durango @ O'Bannon (N),Las Vegas,-115.279188,36.148139,None,0,0,1
6628,Durango @ Oakey (N),Las Vegas,-115.279539,36.152119,None,0,0,1
6629,Durango @ Soneto (N),Las Vegas,-115.279837,36.155538,None,0,0,1
6630,Vegas @ Cielo Vista (E),Las Vegas,-115.281904,36.18855,None,0,0,1
6631,Losee @ Azure (S),North Las Vegas,-115.117132,36.272273,None,0,0,1
6632,Losee @ Winder (S),North Las Vegas,-115.117152,36.257993,None,0,0,1
6633,Warm Springs @ Fort Apache (E),Clark County,-115.296655,36.055462,None,0,0,1
6634,Warm Springs @ Quarterhorse (E),Clark County,-115.292067,36.055389,None,0,0,1
6635,Lake Mead @ Rampart (E),Las Vegas,-115.281372,36.198999,None,1,1,1
6636,Losee @ Lone Mountain (N),North Las Vegas,-115.116745,36.247569,One Bus,1,1,1
6637,College @ Pearl Island (S),Henderson,-114.963395,36.018843,One Bus,0,0,1
6638,Alta @ Upper Hill (E),Las Vegas,-115.282728,36.166203,None,0,0,1
6639,Alta @ Upper Hill (W),Las Vegas,-115.283235,36.166361,None,0,0,1
6640,McCarran @ Terminal 3 (E),Clark County,-115.136464,36.086905,One Bus,0,0,1
6641,Badura @ Jones (W),Clark County,-115.22374,36.062126,None,0,0,1
6642,Silverton Casino (N),Clark County,-115.183414,36.038661,,1,1,0
6643,Gilespie @ Via Antonio (N),Clark County,-115.16336,36.070044,None,0,0,1
6644,Decatur @ Deer Springs (S),Las Vegas,-115.206801,36.283072,One Bus,1,0,1
6646,Buffalo @ Cheyenne (S),Las Vegas,-115.260603,36.218997,,0,0,0
6647,Pecos @ Flamingo (S),Clark County,-115.101045,36.116032,,0,0,1
6648,Pecos @ Viking (S),Clark County,-115.1015,36.118464,,0,1,1
6649,Flamingo @ Linq (W),Clark County,-115.169033,36.114735,Turn Lane,0,0,0
6650,Rainbow @ Windmill (N),Clark County,-115.243199,36.041849,One Bus,0,0,0
6651,Paradise @ Warm Springs (S),Clark County,-115.141027,36.056884,None,0,0,1
6652,Maryland @ Wigwam (S),Clark County,-115.136333,36.034785,,0,0,1
6653,Horizon Ridge @ Eastern (E),Henderson,-115.103781,35.999746,Turn Lane,0,0,1
6654,Green Valley @ Paseo Verde (S),Henderson,-115.083518,36.01998,,0,0,1
6655,Horizon Ridge @ Green Valley (W),Henderson,-115.08372,36.005949,,0,0,1
6656,St Rose @ Spencer (W),Henderson,-115.126889,35.998467,Other - See Comments,0,0,1
6657,Maryland @ Silverado Ranch (N),Clark County,-115.136555,36.013705,,0,0,1
6658,Maryland @ Wigwam (N),Clark County,-115.13602,36.035953,One Bus,0,0,1
6659,Paradise @ Warm Springs (N),Clark County,-115.14074,36.056422,,0,0,1
6660,Gibson @ Sunset (N),Henderson,-115.02703,36.064251,,0,0,0
6661,Galleria @ Boulder (E),Henderson,-115.018367,36.070887,,0,0,0
6662,Russell @ Durango (E),Clark County,-115.278072,36.085092,,0,0,1
6663,Russell @ Durango (W),Clark County,-115.278229,36.085323,,0,0,1
6664,Horizon Ridge @ Seven Hills (E),Henderson,-115.123013,35.997038,Turn Lane,0,0,1
6665,Rainbow @ Warm Springs (S),Clark County,-115.243271,36.055211,,0,0,0
6666,Rainbow @ El Dorado (S),Clark County,-115.243332,36.051343,,0,0,0
6667,Robindale @ Rainbow (E),Clark County,-115.242518,36.048468,,0,0,0
6668,Robindale @ Silver Strand (E),Clark County,-115.237461,36.048679,,0,0,0
6669,Robindale @ Torrey Pines (E),Clark County,-115.23383,36.048834,,0,0,0
6670,Robindale @ Mermaid Lagoon (E),Clark County,-115.229016,36.049029,,0,0,0
6671,Jones @ Robindale (S),Clark County,-115.225493,36.048733,,0,0,0
6672,Jones @ Mineral Mound (S),Clark County,-115.225672,36.045259,,0,0,0
6673,Windmill @ Torrey Pines (W),Clark County,-115.235025,36.041774,,0,0,0
6674,Windmill @ Tollbooth (W),Clark County,-115.239789,36.041541,,0,0,0
6675,Rainbow @ Mesa Verde (N),Clark County,-115.243139,36.045351,,0,0,0
6677,Desert Inn @ Navajo Willow (E),Clark County,-115.320676,36.129701,,0,0,0
6680,Russell @ Warbonnet (W),Clark County,-115.265784,36.08511,,0,0,0
6681,Russell @ Spectrum (W),Clark County,-115.294636,36.085285,,0,0,0
6683,Russell @ Fort Apache (E),Clark County,-115.296867,36.084995,,0,0,0
6684,Russell @ Gramercy (E),Clark County,-115.292323,36.085017,,0,0,0
6685,Russell @ Warbonnet (E),Clark County,-115.266864,36.084894,,0,0,0
6686,Russell @ Miller (E),Clark County,-115.263686,36.084841,,0,0,0
6687,Flamingo @ Linq (E),Clark County,-115.167318,36.114437,,0,0,0
6688,Range @ O Callaghan (E),Other - See Comments,-115.044202,36.246928,,0,0,0
6689,Tropicana @ Fort Apache (E),Clark County,-115.299776,36.099902,,0,0,0
6690,Russell @ Fort Apache (W),Clark County,-115.298264,36.085273,,0,0,0
6691,Buffalo @ Patrick (S),Clark County,-115.26087,36.078497,,0,0,1
6692,Galleria @ Boulder (W),Henderson,-115.018997,36.071111,,0,0,0
6693,Maryland @ St. Rose (S),Clark County,-115.13773,35.992211,,0,0,0
6694,Maryland @ St. Rose (N),Clark County,-115.137117,35.992048,,0,0,0
6695,Pilot @ 751 Pilot (S),Clark County,-115.146319,36.063412,,0,0,0
6696,Paradise @ Pilot (S),Clark County,-115.141283,36.065911,,0,0,0
6697,Paradise @ White (S),Clark County,-115.141186,36.061185,,0,0,0
6698,Paradise @ El Dorado (S),Clark County,-115.140913,36.053257,,0,0,0
6699,Paradise @ Dawnlight (S),Clark County,-115.140987,36.047264,,0,0,0
6700,Maryland @ Windmill (S),Clark County,-115.136354,36.04219,,0,0,0
6701,Maryland @ Shelborne (S),Clark County,-115.136341,36.038887,,0,0,0
6702,Maryland @ Torino (S),Clark County,-115.136318,36.031314,,0,0,0
6703,Maryland @ Pebble (S),Clark County,-115.136335,36.027469,,0,0,0
6704,Maryland @ Stormy Valley (S),Clark County,-115.13647,36.02405,,0,0,0
6705,Maryland @ Serene (S),Clark County,-115.136608,36.020251,,0,0,0
6706,Maryland @ Richmar (S),Clark County,-115.136744,36.016591,,0,0,0
6707,Maryland @ Pyle (S),Clark County,-115.137106,36.005548,,0,0,0
6708,Maryland @ Red Cherry (S),Clark County,-115.137086,36.002414,,0,0,0
6709,Maryland @ Cactus (S),Clark County,-115.13712,35.999553,,0,0,0
6710,Maryland @ Levi (S),Clark County,-115.138701,35.994607,,0,0,0
6711,Horizon Ridge @ Jefferys (E),Henderson,-115.11815,35.998694,,0,0,0
6712,Horizon Ridge @ Rich Perez Jr. (E),Henderson,-115.11371,35.998713,,0,0,0
6713,Horizon Ridge @ Sandy Ridge (E),Henderson,-115.10122,36.002258,,0,0,0
6714,Horizon Ridge @ Narissa (E),Henderson,-115.099328,36.004521,,0,0,0
6715,Carnegie @ Horizon Ridge (N),Henderson,-115.095514,36.006376,,0,0,0
6716,Green Valley @ Wingbrook (S),Henderson,-115.083197,36.014215,,0,0,0
6717,Horizon Ridge @ Annett (W),Henderson,-115.090326,36.006022,,0,0,0
6718,Horizon Ridge @ Carnegie (W),Henderson,-115.096795,36.006126,,0,0,0
6719,Horizon Ridge @ Coffee Bean (W),Henderson,-115.100054,36.004168,,0,0,0
6720,Horizon Ridge @ Sandy Ridge (W),Henderson,-115.102311,36.001404,,0,0,0
6721,Windmill @ Jones (W),Clark County,-115.227168,36.042175,,0,0,0
6722,Windmill @ El Camino (W),Clark County,-115.230701,36.041986,,0,0,0
6723,Gibson @ Caption (N),Henderson,-115.028615,36.067757,,0,0,0
6724,Galleria @ Gibson (E),Henderson,-115.028606,36.070552,,0,0,1
6725,Galleria @ Eastgate (E),Henderson,-115.021329,36.070838,One Bus,0,0,0
6726,Pabco @ Galleria (S),Henderson,-114.99387,36.070768,,0,0,0
6727,Sunset @ Pabco (W),Henderson,-114.994478,36.067579,,0,0,0
6728,Horizon Ridge @ Coronado Center (W),Henderson,-115.111205,35.998971,,0,0,0
6729,Horizon Ridge @ Jefferys (W),Henderson,-115.118551,35.999009,,0,0,0
6730,Horizon Ridge @ Seven Hills (W),Henderson,-115.122997,35.99739,,0,0,0
6731,Maryland @ Levi (N),Clark County,-115.138081,35.995913,,0,0,0
6732,Maryland @ Cactus (N),Clark County,-115.136762,35.999496,,0,0,0
6733,Maryland @ Red Cherry (N),Clark County,-115.136808,36.003615,,0,0,0
6734,Maryland @ Pyle (N),Clark County,-115.136815,36.006708,,0,0,0
6735,Maryland @ Le Baron (N),Clark County,-115.13669,36.010269,,0,0,0
6736,Maryland @ Richmar (N),Clark County,-115.136442,36.017138,,0,0,0
6737,Maryland @ Serene (N),Clark County,-115.136297,36.021009,,0,0,0
6738,Maryland @ Warm Shadows (N),Clark County,-115.136203,36.023554,,0,0,0
6739,Maryland @ Pebble (N),Clark County,-115.13602,36.028383,,0,0,0
6740,Maryland @ Ford (N),Clark County,-115.136045,36.031979,,0,0,0
6741,Maryland @ Shelborne (N),Clark County,-115.136065,36.039378,,0,0,0
